a : -565.0000, 0 -> 3
b : 36.0000, 0 -> 1
c : -947.0000, 0 -> 2
d : -973.0000, 0 -> 0
a : -820.0000, 1 -> 2
b : 496.0000, 1 -> 2
c : 223.0000, 1 -> 2
d : 302.0000, 1 -> 3
a : -725.0000, 2 -> 2
b : -782.0000, 2 -> 2
c : 360.0000, 2 -> 0
d : 938.0000, 2 -> 3
a : -146.0000, 3 -> 1
b : -788.0000, 3 -> 3
c : 533.0000, 3 -> 2
d : 287.0000, 3 -> 3
d : -805.0000, 0 -> 3
b : 989.0000, 0 -> 2
c : -380.0000, 1 -> 3
a : -459.0000, 1 -> 0
a : -201.0000, 2 -> 3
a : 478.0000, 2 -> 0
a : 300.0000, 3 -> 2
a : 769.0000, 3 -> 0
