a : -433.0000, 0 -> 7
b : -957.0000, 0 -> 5
a : -341.0000, 1 -> 7
b : -624.0000, 1 -> 4
a : 624.0000, 2 -> 3
b : -26.0000, 2 -> 7
a : 476.0000, 3 -> 5
b : 447.0000, 3 -> 7
a : -357.0000, 4 -> 0
b : -507.0000, 4 -> 7
a : -401.0000, 5 -> 6
b : -897.0000, 5 -> 4
a : 879.0000, 6 -> 2
b : 983.0000, 6 -> 2
a : 208.0000, 7 -> 0
b : 721.0000, 7 -> 3
b : 100.0000, 0 -> 2
a : 488.0000, 1 -> 0
a : 865.0000, 2 -> 2
a : 582.0000, 3 -> 7
b : -306.0000, 4 -> 2
b : -377.0000, 5 -> 7
b : -135.0000, 6 -> 0
b : 509.0000, 7 -> 0
a : -42.0000, 2 -> 1
