a : 517.0000, 0 -> 0
b : 710.0000, 0 -> 1
c : 689.0000, 0 -> 3
d : -206.0000, 0 -> 1
a : -416.0000, 1 -> 1
b : 783.0000, 1 -> 1
c : 754.0000, 1 -> 1
d : 610.0000, 1 -> 1
a : 456.0000, 2 -> 2
b : -114.0000, 2 -> 2
c : -220.0000, 2 -> 2
d : 387.0000, 2 -> 1
a : 302.0000, 3 -> 1
b : -719.0000, 3 -> 2
c : 902.0000, 3 -> 0
d : 838.0000, 3 -> 1
c : -687.0000, 0 -> 1
b : -878.0000, 0 -> 0
b : 699.0000, 1 -> 2
d : -362.0000, 1 -> 2
a : -342.0000, 2 -> 1
c : -43.0000, 2 -> 1
d : 323.0000, 3 -> 2
b : 293.0000, 3 -> 0
