a : -634.0000, 0 -> 5
b : 666.0000, 0 -> 7
c : 496.0000, 0 -> 5
d : -741.0000, 0 -> 3
a : 957.0000, 1 -> 7
b : -627.0000, 1 -> 5
c : -971.0000, 1 -> 1
d : 164.0000, 1 -> 6
a : -633.0000, 2 -> 1
b : 38.0000, 2 -> 1
c : -934.0000, 2 -> 1
d : 981.0000, 2 -> 3
a : -89.0000, 3 -> 6
b : -851.0000, 3 -> 5
c : -893.0000, 3 -> 7
d : 825.0000, 3 -> 5
a : 895.0000, 4 -> 0
b : -191.0000, 4 -> 7
c : 168.0000, 4 -> 5
d : -387.0000, 4 -> 4
a : -733.0000, 5 -> 0
b : 634.0000, 5 -> 4
c : 603.0000, 5 -> 5
d : -659.0000, 5 -> 1
a : -59.0000, 6 -> 3
b : 638.0000, 6 -> 5
c : -278.0000, 6 -> 2
d : -428.0000, 6 -> 7
a : 817.0000, 7 -> 3
b : 639.0000, 7 -> 2
c : -20.0000, 7 -> 1
d : -765.0000, 7 -> 1
a : -569.0000, 0 -> 7
d : 577.0000, 0 -> 4
a : 763.0000, 1 -> 3
a : -852.0000, 1 -> 0
a : 271.0000, 2 -> 2
c : -633.0000, 2 -> 4
b : -165.0000, 3 -> 7
c : 133.0000, 3 -> 1
c : 807.0000, 4 -> 1
a : 460.0000, 4 -> 5
a : 103.0000, 5 -> 6
d : 402.0000, 5 -> 0
a : 862.0000, 6 -> 1
a : 415.0000, 6 -> 4
a : -720.0000, 7 -> 0
a : -428.0000, 7 -> 4
