a : 890.0000, 0 -> 5
b : -61.0000, 0 -> 6
a : 468.0000, 1 -> 0
b : -16.0000, 1 -> 6
a : -804.0000, 2 -> 6
b : -484.0000, 2 -> 5
a : 175.0000, 3 -> 5
b : 342.0000, 3 -> 6
a : 11.0000, 4 -> 4
b : 774.0000, 4 -> 4
a : -238.0000, 5 -> 5
b : -93.0000, 5 -> 4
a : -318.0000, 6 -> 3
b : -949.0000, 6 -> 2
a : -146.0000, 7 -> 0
b : 728.0000, 7 -> 6
b : -445.0000, 0 -> 7
b : -16.0000, 1 -> 7
b : 429.0000, 2 -> 6
a : 188.0000, 3 -> 7
a : -517.0000, 4 -> 7
a : -301.0000, 5 -> 4
b : 762.0000, 6 -> 4
b : -689.0000, 7 -> 7
a : -948.0000, 5 -> 1
