a : 969.0000, 0 -> 0
b : 771.0000, 0 -> 0
c : -763.0000, 0 -> 0
d : 154.0000, 0 -> 0
a : -323.0000, 1 -> 2
b : -462.0000, 1 -> 1
c : -107.0000, 1 -> 0
d : 946.0000, 1 -> 2
a : -880.0000, 2 -> 0
b : 330.0000, 2 -> 3
c : -353.0000, 2 -> 0
d : -416.0000, 2 -> 2
a : 988.0000, 3 -> 0
b : 650.0000, 3 -> 2
c : 169.0000, 3 -> 1
d : 876.0000, 3 -> 0
c : 102.0000, 0 -> 1
b : 660.0000, 0 -> 3
d : -2.0000, 1 -> 0
c : -47.0000, 1 -> 2
a : -469.0000, 2 -> 2
d : 769.0000, 2 -> 3
c : 777.0000, 3 -> 2
a : -856.0000, 3 -> 1
