a : 976.0000, 0 -> 0
b : 54.0000, 0 -> 7
a : -184.0000, 1 -> 4
b : 790.0000, 1 -> 2
a : 258.0000, 2 -> 5
b : 247.0000, 2 -> 4
a : -544.0000, 3 -> 1
b : 626.0000, 3 -> 6
a : -196.0000, 4 -> 1
b : 767.0000, 4 -> 3
a : -596.0000, 5 -> 4
b : -69.0000, 5 -> 4
a : 747.0000, 6 -> 5
b : 437.0000, 6 -> 3
a : -275.0000, 7 -> 6
b : -444.0000, 7 -> 6
b : 331.0000, 0 -> 3
b : 934.0000, 1 -> 6
b : -175.0000, 2 -> 5
a : 336.0000, 3 -> 0
a : 735.0000, 4 -> 7
b : -833.0000, 5 -> 0
b : -34.0000, 6 -> 1
a : 577.0000, 7 -> 4
