a : 259.0000, 0 -> 4
b : -33.0000, 0 -> 4
a : -541.0000, 1 -> 5
b : -807.0000, 1 -> 2
a : -175.0000, 2 -> 1
b : 687.0000, 2 -> 5
a : 487.0000, 3 -> 6
b : 288.0000, 3 -> 7
a : 732.0000, 4 -> 4
b : 385.0000, 4 -> 1
a : 767.0000, 5 -> 4
b : -541.0000, 5 -> 6
a : -136.0000, 6 -> 4
b : 878.0000, 6 -> 5
a : 23.0000, 7 -> 4
b : -316.0000, 7 -> 0
a : 818.0000, 0 -> 2
a : -448.0000, 1 -> 1
a : 149.0000, 2 -> 6
b : 264.0000, 3 -> 4
b : 681.0000, 4 -> 3
a : 705.0000, 5 -> 1
b : -871.0000, 6 -> 7
a : 679.0000, 7 -> 6
