a : 661.0000, 0 -> 4
b : -790.0000, 0 -> 5
c : 550.0000, 0 -> 3
d : 917.0000, 0 -> 3
a : 567.0000, 1 -> 5
b : -513.0000, 1 -> 3
c : -238.0000, 1 -> 6
d : 462.0000, 1 -> 2
a : 781.0000, 2 -> 0
b : 997.0000, 2 -> 4
c : 904.0000, 2 -> 2
d : 387.0000, 2 -> 6
a : -814.0000, 3 -> 6
b : -936.0000, 3 -> 6
c : -851.0000, 3 -> 5
d : -34.0000, 3 -> 3
a : -806.0000, 4 -> 7
b : 743.0000, 4 -> 4
c : -10.0000, 4 -> 4
d : -30.0000, 4 -> 2
a : -156.0000, 5 -> 5
b : 823.0000, 5 -> 0
c : -114.0000, 5 -> 2
d : -513.0000, 5 -> 0
a : -947.0000, 6 -> 1
b : -96.0000, 6 -> 4
c : -469.0000, 6 -> 2
d : -798.0000, 6 -> 5
a : 184.0000, 7 -> 6
b : -379.0000, 7 -> 4
c : 703.0000, 7 -> 1
d : 979.0000, 7 -> 7
a : 895.0000, 0 -> 7
d : 473.0000, 0 -> 1
d : -740.0000, 1 -> 1
d : -791.0000, 1 -> 4
b : 359.0000, 2 -> 2
c : 862.0000, 2 -> 4
c : -727.0000, 3 -> 7
d : 813.0000, 3 -> 5
a : -5.0000, 4 -> 3
c : -222.0000, 4 -> 3
d : 307.0000, 5 -> 4
b : -71.0000, 5 -> 5
d : -817.0000, 6 -> 4
d : -268.0000, 6 -> 7
b : 144.0000, 7 -> 0
c : 121.0000, 7 -> 6
