a : -655.0000, 0 -> 1
b : 167.0000, 0 -> 2
c : -22.0000, 0 -> 2
d : -602.0000, 0 -> 2
a : 847.0000, 1 -> 1
b : 745.0000, 1 -> 1
c : 524.0000, 1 -> 2
d : -566.0000, 1 -> 0
a : -696.0000, 2 -> 2
b : -186.0000, 2 -> 2
c : 238.0000, 2 -> 2
d : 221.0000, 2 -> 3
a : 172.0000, 3 -> 1
b : -986.0000, 3 -> 3
c : 618.0000, 3 -> 1
d : -77.0000, 3 -> 1
b : -253.0000, 0 -> 1
d : 942.0000, 0 -> 1
b : 559.0000, 1 -> 3
d : -365.0000, 1 -> 2
b : 630.0000, 2 -> 3
b : -935.0000, 2 -> 0
c : 450.0000, 3 -> 3
d : 2.0000, 3 -> 2
