a : 774.0000, 0 -> 2
b : 799.0000, 0 -> 2
c : 492.0000, 0 -> 1
d : 606.0000, 0 -> 2
a : -823.0000, 1 -> 1
b : -718.0000, 1 -> 3
c : -568.0000, 1 -> 0
d : 454.0000, 1 -> 1
a : 14.0000, 2 -> 2
b : 445.0000, 2 -> 1
c : 637.0000, 2 -> 2
d : -673.0000, 2 -> 2
a : -968.0000, 3 -> 1
b : -872.0000, 3 -> 0
c : -866.0000, 3 -> 1
d : 952.0000, 3 -> 0
c : -771.0000, 0 -> 0
c : -770.0000, 0 -> 3
c : -30.0000, 1 -> 1
a : 773.0000, 1 -> 0
a : 664.0000, 2 -> 0
a : 927.0000, 2 -> 1
a : 316.0000, 3 -> 0
d : -73.0000, 3 -> 3
