a : 1.0000, 0 -> 2
b : 17.0000, 0 -> 1
c : 981.0000, 0 -> 0
d : 301.0000, 0 -> 1
a : -19.0000, 1 -> 0
b : -332.0000, 1 -> 2
c : 15.0000, 1 -> 0
d : 443.0000, 1 -> 0
a : 956.0000, 2 -> 2
b : -593.0000, 2 -> 3
c : 3.0000, 2 -> 3
d : 994.0000, 2 -> 3
a : 33.0000, 3 -> 3
b : 138.0000, 3 -> 0
c : -694.0000, 3 -> 3
d : -32.0000, 3 -> 0
c : 431.0000, 0 -> 1
c : -803.0000, 0 -> 2
b : 751.0000, 1 -> 3
c : -56.0000, 1 -> 2
b : -26.0000, 2 -> 0
c : 262.0000, 2 -> 0
c : -784.0000, 3 -> 1
d : 673.0000, 3 -> 1
