a : -170.0000, 0 -> 2
b : 707.0000, 0 -> 2
c : -618.0000, 0 -> 1
d : -996.0000, 0 -> 2
a : -934.0000, 1 -> 1
b : 162.0000, 1 -> 3
c : -888.0000, 1 -> 0
d : -765.0000, 1 -> 0
a : 112.0000, 2 -> 3
b : 753.0000, 2 -> 0
c : -976.0000, 2 -> 2
d : -532.0000, 2 -> 2
a : 295.0000, 3 -> 1
b : 272.0000, 3 -> 0
c : -577.0000, 3 -> 1
d : 851.0000, 3 -> 0
b : -104.0000, 0 -> 1
b : -762.0000, 0 -> 3
c : 339.0000, 1 -> 3
b : -835.0000, 1 -> 0
a : -799.0000, 2 -> 1
b : -71.0000, 2 -> 2
c : 441.0000, 3 -> 0
c : 962.0000, 3 -> 3
