a : -208.0000, 0 -> 3
b : 567.0000, 0 -> 1
c : -710.0000, 0 -> 7
d : -36.0000, 0 -> 0
a : 830.0000, 1 -> 7
b : 629.0000, 1 -> 6
c : 700.0000, 1 -> 0
d : -668.0000, 1 -> 0
a : -163.0000, 2 -> 3
b : 998.0000, 2 -> 4
c : 395.0000, 2 -> 2
d : 212.0000, 2 -> 3
a : -199.0000, 3 -> 1
b : 8.0000, 3 -> 0
c : -864.0000, 3 -> 2
d : 254.0000, 3 -> 4
a : 160.0000, 4 -> 4
b : -598.0000, 4 -> 6
c : -965.0000, 4 -> 4
d : 138.0000, 4 -> 1
a : 519.0000, 5 -> 7
b : 42.0000, 5 -> 2
c : 828.0000, 5 -> 7
d : -342.0000, 5 -> 4
a : 130.0000, 6 -> 6
b : 97.0000, 6 -> 7
c : -693.0000, 6 -> 3
d : 79.0000, 6 -> 4
a : 358.0000, 7 -> 1
b : -62.0000, 7 -> 1
c : 384.0000, 7 -> 3
d : -776.0000, 7 -> 7
b : -351.0000, 0 -> 2
d : -764.0000, 0 -> 6
a : -673.0000, 1 -> 2
b : 270.0000, 1 -> 2
c : 527.0000, 2 -> 4
a : -256.0000, 2 -> 4
a : 829.0000, 3 -> 6
b : -320.0000, 3 -> 3
a : 461.0000, 4 -> 1
a : -421.0000, 4 -> 7
a : 242.0000, 5 -> 2
c : 513.0000, 5 -> 1
c : -989.0000, 6 -> 0
a : 916.0000, 6 -> 5
b : -841.0000, 7 -> 4
d : 17.0000, 7 -> 4
