a : 151.0000, 0 -> 4
b : 500.0000, 0 -> 7
c : 929.0000, 0 -> 4
d : -536.0000, 0 -> 1
a : -706.0000, 1 -> 1
b : 944.0000, 1 -> 3
c : 430.0000, 1 -> 7
d : -748.0000, 1 -> 0
a : 437.0000, 2 -> 5
b : 485.0000, 2 -> 6
c : -749.0000, 2 -> 4
d : -328.0000, 2 -> 6
a : -631.0000, 3 -> 4
b : 875.0000, 3 -> 5
c : 933.0000, 3 -> 6
d : -746.0000, 3 -> 5
a : -69.0000, 4 -> 3
b : -662.0000, 4 -> 4
c : -180.0000, 4 -> 5
d : 17.0000, 4 -> 0
a : -993.0000, 5 -> 5
b : -980.0000, 5 -> 7
c : 628.0000, 5 -> 5
d : 230.0000, 5 -> 6
a : -304.0000, 6 -> 3
b : 827.0000, 6 -> 2
c : -811.0000, 6 -> 6
d : 9.0000, 6 -> 1
a : -417.0000, 7 -> 3
b : -487.0000, 7 -> 3
c : -248.0000, 7 -> 3
d : -245.0000, 7 -> 6
d : -209.0000, 0 -> 7
d : 132.0000, 0 -> 0
a : 690.0000, 1 -> 4
b : -466.0000, 1 -> 4
c : -76.0000, 2 -> 2
c : 650.0000, 2 -> 1
b : 611.0000, 3 -> 7
a : -935.0000, 3 -> 2
b : -344.0000, 4 -> 6
c : -795.0000, 4 -> 1
a : -436.0000, 5 -> 1
a : 323.0000, 5 -> 4
a : 126.0000, 6 -> 5
a : 589.0000, 6 -> 7
a : -8.0000, 7 -> 1
a : 462.0000, 7 -> 2
