a : 686.0000, 0 -> 1
b : 241.0000, 0 -> 2
c : 464.0000, 0 -> 2
d : 764.0000, 0 -> 0
a : -551.0000, 1 -> 2
b : 857.0000, 1 -> 1
c : -452.0000, 1 -> 6
d : -245.0000, 1 -> 5
a : 536.0000, 2 -> 0
b : -902.0000, 2 -> 2
c : 905.0000, 2 -> 6
d : -648.0000, 2 -> 4
a : 138.0000, 3 -> 3
b : -104.0000, 3 -> 4
c : 679.0000, 3 -> 2
d : 576.0000, 3 -> 7
a : 854.0000, 4 -> 2
b : -36.0000, 4 -> 3
c : -94.0000, 4 -> 0
d : 597.0000, 4 -> 5
a : -537.0000, 5 -> 1
b : 735.0000, 5 -> 0
c : -781.0000, 5 -> 5
d : 230.0000, 5 -> 7
a : 624.0000, 6 -> 1
b : -365.0000, 6 -> 1
c : -44.0000, 6 -> 6
d : 48.0000, 6 -> 1
a : 156.0000, 7 -> 6
b : -759.0000, 7 -> 3
c : -57.0000, 7 -> 3
d : -225.0000, 7 -> 4
d : -545.0000, 0 -> 7
c : -507.0000, 0 -> 5
a : 8.0000, 1 -> 4
a : -928.0000, 1 -> 1
a : -651.0000, 2 -> 6
d : 17.0000, 2 -> 2
b : -885.0000, 3 -> 0
b : 400.0000, 3 -> 2
d : -632.0000, 4 -> 6
b : -957.0000, 4 -> 4
a : -178.0000, 5 -> 7
b : -64.0000, 5 -> 6
a : -198.0000, 6 -> 7
a : -492.0000, 6 -> 0
b : 797.0000, 7 -> 0
a : 963.0000, 7 -> 2
