a : 522.0000, 0 -> 4
b : 923.0000, 0 -> 1
c : 20.0000, 0 -> 3
d : -437.0000, 0 -> 0
a : -661.0000, 1 -> 7
b : -660.0000, 1 -> 1
c : -895.0000, 1 -> 0
d : -412.0000, 1 -> 4
a : 907.0000, 2 -> 5
b : 565.0000, 2 -> 1
c : -649.0000, 2 -> 4
d : 653.0000, 2 -> 2
a : 389.0000, 3 -> 3
b : 71.0000, 3 -> 6
c : -487.0000, 3 -> 4
d : 77.0000, 3 -> 5
a : 460.0000, 4 -> 7
b : -365.0000, 4 -> 4
c : 164.0000, 4 -> 3
d : -23.0000, 4 -> 4
a : -360.0000, 5 -> 0
b : 710.0000, 5 -> 3
c : -390.0000, 5 -> 2
d : 420.0000, 5 -> 5
a : -584.0000, 6 -> 5
b : 983.0000, 6 -> 6
c : -6.0000, 6 -> 4
d : 321.0000, 6 -> 1
a : -583.0000, 7 -> 2
b : -306.0000, 7 -> 7
c : -423.0000, 7 -> 0
d : 848.0000, 7 -> 0
a : 251.0000, 0 -> 0
a : -911.0000, 0 -> 5
c : 875.0000, 1 -> 3
a : -329.0000, 1 -> 6
b : -632.0000, 2 -> 6
d : 416.0000, 2 -> 1
b : -567.0000, 3 -> 4
a : -728.0000, 3 -> 0
c : -333.0000, 4 -> 5
d : 92.0000, 4 -> 6
a : 204.0000, 5 -> 4
c : 425.0000, 5 -> 3
d : -567.0000, 6 -> 7
c : -22.0000, 6 -> 7
a : -737.0000, 7 -> 7
b : 40.0000, 7 -> 6
