a : 404.0000, 0 -> 7
b : -559.0000, 0 -> 0
c : 943.0000, 0 -> 3
d : -241.0000, 0 -> 0
a : 32.0000, 1 -> 5
b : 499.0000, 1 -> 2
c : -931.0000, 1 -> 5
d : 896.0000, 1 -> 3
a : -292.0000, 2 -> 6
b : -92.0000, 2 -> 0
c : -542.0000, 2 -> 5
d : -637.0000, 2 -> 2
a : -918.0000, 3 -> 6
b : 726.0000, 3 -> 4
c : 193.0000, 3 -> 3
d : 907.0000, 3 -> 0
a : -354.0000, 4 -> 0
b : 922.0000, 4 -> 3
c : 868.0000, 4 -> 0
d : -581.0000, 4 -> 0
a : -871.0000, 5 -> 7
b : -61.0000, 5 -> 5
c : -853.0000, 5 -> 7
d : 268.0000, 5 -> 7
a : 727.0000, 6 -> 5
b : -140.0000, 6 -> 6
c : -996.0000, 6 -> 6
d : 853.0000, 6 -> 4
a : -41.0000, 7 -> 2
b : -719.0000, 7 -> 4
c : 232.0000, 7 -> 2
d : 410.0000, 7 -> 7
a : -405.0000, 0 -> 1
a : 267.0000, 0 -> 4
b : -952.0000, 1 -> 4
b : -438.0000, 1 -> 5
b : -587.0000, 2 -> 3
c : -186.0000, 2 -> 1
b : 265.0000, 3 -> 1
d : -287.0000, 3 -> 1
c : -529.0000, 4 -> 2
b : -992.0000, 4 -> 5
b : -263.0000, 5 -> 2
b : -127.0000, 5 -> 1
b : 241.0000, 6 -> 7
d : -459.0000, 6 -> 0
a : -233.0000, 7 -> 6
c : -685.0000, 7 -> 5
