a : 551.0000, 0 -> 0
b : 500.0000, 0 -> 5
c : -749.0000, 0 -> 5
d : -636.0000, 0 -> 7
a : 953.0000, 1 -> 3
b : -403.0000, 1 -> 3
c : 933.0000, 1 -> 5
d : -72.0000, 1 -> 2
a : -710.0000, 2 -> 5
b : -715.0000, 2 -> 7
c : 425.0000, 2 -> 0
d : 889.0000, 2 -> 2
a : 219.0000, 3 -> 2
b : 559.0000, 3 -> 7
c : -6.0000, 3 -> 2
d : 48.0000, 3 -> 0
a : 830.0000, 4 -> 0
b : 416.0000, 4 -> 6
c : -593.0000, 4 -> 2
d : 48.0000, 4 -> 0
a : 703.0000, 5 -> 1
b : 74.0000, 5 -> 0
c : 961.0000, 5 -> 0
d : 635.0000, 5 -> 7
a : -375.0000, 6 -> 1
b : 538.0000, 6 -> 1
c : -897.0000, 6 -> 0
d : 524.0000, 6 -> 1
a : 617.0000, 7 -> 3
b : 349.0000, 7 -> 3
c : -579.0000, 7 -> 0
d : -878.0000, 7 -> 2
d : -437.0000, 0 -> 6
a : -780.0000, 0 -> 6
c : -514.0000, 1 -> 0
b : 598.0000, 1 -> 6
b : 29.0000, 2 -> 6
d : 113.0000, 2 -> 4
b : -364.0000, 3 -> 5
a : 713.0000, 3 -> 3
c : 567.0000, 4 -> 0
a : -175.0000, 4 -> 7
a : -189.0000, 5 -> 7
d : 637.0000, 5 -> 2
b : 870.0000, 6 -> 0
d : 880.0000, 6 -> 7
b : 373.0000, 7 -> 2
d : 361.0000, 7 -> 0
