a : -561.0000, 0 -> 6
b : 420.0000, 0 -> 1
c : -630.0000, 0 -> 0
d : 768.0000, 0 -> 0
a : -36.0000, 1 -> 0
b : 19.0000, 1 -> 5
c : -210.0000, 1 -> 6
d : 126.0000, 1 -> 6
a : -529.0000, 2 -> 1
b : -754.0000, 2 -> 5
c : -809.0000, 2 -> 3
d : -761.0000, 2 -> 7
a : 189.0000, 3 -> 5
b : 152.0000, 3 -> 2
c : 995.0000, 3 -> 2
d : -285.0000, 3 -> 4
a : -116.0000, 4 -> 4
b : 111.0000, 4 -> 1
c : 537.0000, 4 -> 7
d : -610.0000, 4 -> 4
a : 828.0000, 5 -> 6
b : 41.0000, 5 -> 7
c : -648.0000, 5 -> 1
d : -868.0000, 5 -> 5
a : -438.0000, 6 -> 7
b : 803.0000, 6 -> 4
c : -403.0000, 6 -> 0
d : -61.0000, 6 -> 6
a : 670.0000, 7 -> 4
b : 95.0000, 7 -> 7
c : 255.0000, 7 -> 1
d : 287.0000, 7 -> 1
a : 320.0000, 0 -> 4
d : -237.0000, 0 -> 6
b : -687.0000, 1 -> 2
d : 471.0000, 1 -> 4
a : -687.0000, 2 -> 2
b : 94.0000, 2 -> 4
c : 304.0000, 3 -> 3
b : 242.0000, 3 -> 6
c : 562.0000, 4 -> 2
a : 531.0000, 4 -> 2
a : -359.0000, 5 -> 1
b : -587.0000, 5 -> 0
c : -349.0000, 6 -> 4
d : 763.0000, 6 -> 7
b : 297.0000, 7 -> 2
a : 861.0000, 7 -> 0
