a : 27.0000, 0 -> 0
b : -395.0000, 0 -> 2
c : 298.0000, 0 -> 0
d : -988.0000, 0 -> 2
a : -612.0000, 1 -> 0
b : 212.0000, 1 -> 0
c : -91.0000, 1 -> 3
d : 301.0000, 1 -> 3
a : -714.0000, 2 -> 2
b : -387.0000, 2 -> 2
c : -910.0000, 2 -> 1
d : 469.0000, 2 -> 2
a : -433.0000, 3 -> 3
b : 468.0000, 3 -> 0
c : -450.0000, 3 -> 0
d : 188.0000, 3 -> 1
c : 328.0000, 0 -> 3
b : 705.0000, 0 -> 3
d : 837.0000, 1 -> 0
b : -548.0000, 1 -> 3
a : 941.0000, 2 -> 3
a : 231.0000, 2 -> 1
b : -920.0000, 3 -> 2
d : 469.0000, 3 -> 0
