a : 340.0000, 0 -> 0
b : -465.0000, 0 -> 0
c : -98.0000, 0 -> 6
d : 641.0000, 0 -> 5
a : 513.0000, 1 -> 7
b : -738.0000, 1 -> 3
c : 269.0000, 1 -> 2
d : 324.0000, 1 -> 5
a : 863.0000, 2 -> 1
b : 306.0000, 2 -> 6
c : 332.0000, 2 -> 2
d : -475.0000, 2 -> 5
a : 513.0000, 3 -> 6
b : -822.0000, 3 -> 5
c : -439.0000, 3 -> 6
d : -329.0000, 3 -> 5
a : -806.0000, 4 -> 5
b : 808.0000, 4 -> 3
c : -400.0000, 4 -> 2
d : 64.0000, 4 -> 3
a : 138.0000, 5 -> 5
b : 508.0000, 5 -> 7
c : 1000.0000, 5 -> 1
d : 317.0000, 5 -> 7
a : 595.0000, 6 -> 5
b : 306.0000, 6 -> 5
c : -804.0000, 6 -> 0
d : 93.0000, 6 -> 2
a : 722.0000, 7 -> 0
b : -865.0000, 7 -> 0
c : -420.0000, 7 -> 6
d : 686.0000, 7 -> 6
c : -906.0000, 0 -> 7
b : 724.0000, 0 -> 4
a : -628.0000, 1 -> 0
a : 311.0000, 1 -> 5
b : 296.0000, 2 -> 3
c : -998.0000, 2 -> 7
a : -446.0000, 3 -> 3
d : 609.0000, 3 -> 1
d : 340.0000, 4 -> 2
b : 604.0000, 4 -> 4
b : 620.0000, 5 -> 3
a : -375.0000, 5 -> 3
a : 633.0000, 6 -> 0
d : 8.0000, 6 -> 7
d : 435.0000, 7 -> 7
b : -998.0000, 7 -> 2
