a : 120.0000, 0 -> 5
b : -73.0000, 0 -> 0
a : -712.0000, 1 -> 4
b : -13.0000, 1 -> 0
a : 525.0000, 2 -> 1
b : -109.0000, 2 -> 6
a : -893.0000, 3 -> 5
b : -448.0000, 3 -> 0
a : 369.0000, 4 -> 3
b : 220.0000, 4 -> 0
a : 329.0000, 5 -> 5
b : -149.0000, 5 -> 4
a : -298.0000, 6 -> 2
b : -26.0000, 6 -> 7
a : -828.0000, 7 -> 0
b : -204.0000, 7 -> 5
b : 860.0000, 0 -> 2
b : -582.0000, 1 -> 5
a : 498.0000, 2 -> 2
a : 861.0000, 3 -> 4
a : 258.0000, 4 -> 4
b : 647.0000, 5 -> 5
b : 131.0000, 6 -> 2
b : -695.0000, 7 -> 7
