a : 687.0000, 0 -> 3
b : -218.0000, 0 -> 1
c : -944.0000, 0 -> 1
d : 273.0000, 0 -> 0
a : -980.0000, 1 -> 1
b : -7.0000, 1 -> 0
c : -150.0000, 1 -> 0
d : -87.0000, 1 -> 0
a : -707.0000, 2 -> 1
b : -230.0000, 2 -> 1
c : 907.0000, 2 -> 3
d : 44.0000, 2 -> 3
a : -565.0000, 3 -> 1
b : 607.0000, 3 -> 0
c : -966.0000, 3 -> 3
d : 587.0000, 3 -> 0
d : 393.0000, 0 -> 3
b : -521.0000, 0 -> 0
d : -510.0000, 1 -> 1
a : -118.0000, 1 -> 3
b : 455.0000, 2 -> 0
a : 353.0000, 2 -> 0
a : 97.0000, 3 -> 3
a : 371.0000, 3 -> 2
