a : -820.0000, 0 -> 4
b : -706.0000, 0 -> 1
c : 39.0000, 0 -> 1
d : -206.0000, 0 -> 5
a : -72.0000, 1 -> 4
b : -120.0000, 1 -> 0
c : -910.0000, 1 -> 5
d : -844.0000, 1 -> 7
a : -20.0000, 2 -> 6
b : -813.0000, 2 -> 7
c : 985.0000, 2 -> 4
d : 744.0000, 2 -> 3
a : -926.0000, 3 -> 2
b : -748.0000, 3 -> 5
c : 44.0000, 3 -> 6
d : 231.0000, 3 -> 0
a : -117.0000, 4 -> 5
b : -16.0000, 4 -> 1
c : 741.0000, 4 -> 7
d : -622.0000, 4 -> 6
a : -972.0000, 5 -> 2
b : 520.0000, 5 -> 6
c : 799.0000, 5 -> 5
d : -772.0000, 5 -> 1
a : -645.0000, 6 -> 5
b : 921.0000, 6 -> 3
c : -372.0000, 6 -> 0
d : 306.0000, 6 -> 4
a : -51.0000, 7 -> 1
b : -997.0000, 7 -> 7
c : 124.0000, 7 -> 2
d : -633.0000, 7 -> 6
a : 854.0000, 0 -> 7
b : -681.0000, 0 -> 2
c : -69.0000, 1 -> 3
c : -238.0000, 1 -> 4
d : 554.0000, 2 -> 2
c : 745.0000, 2 -> 3
c : -718.0000, 3 -> 5
b : -51.0000, 3 -> 0
c : -347.0000, 4 -> 5
b : 612.0000, 4 -> 0
b : -684.0000, 5 -> 0
b : 473.0000, 5 -> 7
a : -84.0000, 6 -> 2
c : -893.0000, 6 -> 1
c : 568.0000, 7 -> 1
d : 535.0000, 7 -> 2
