a : 301.0000, 0 -> 1
b : 536.0000, 0 -> 2
c : -463.0000, 0 -> 2
d : -693.0000, 0 -> 2
a : -749.0000, 1 -> 0
b : -936.0000, 1 -> 1
c : -61.0000, 1 -> 3
d : 1000.0000, 1 -> 2
a : 397.0000, 2 -> 2
b : 234.0000, 2 -> 1
c : 29.0000, 2 -> 1
d : 861.0000, 2 -> 2
a : -328.0000, 3 -> 2
b : 535.0000, 3 -> 0
c : -331.0000, 3 -> 3
d : -762.0000, 3 -> 0
d : -812.0000, 0 -> 3
d : -4.0000, 0 -> 1
d : -897.0000, 1 -> 0
a : 814.0000, 1 -> 2
b : -613.0000, 2 -> 2
a : -782.0000, 2 -> 3
d : 256.0000, 3 -> 2
b : -388.0000, 3 -> 3
