a : 868.0000, 0 -> 1
b : -239.0000, 0 -> 3
c : -712.0000, 0 -> 3
d : 665.0000, 0 -> 5
a : 977.0000, 1 -> 6
b : -754.0000, 1 -> 7
c : 495.0000, 1 -> 7
d : 179.0000, 1 -> 0
a : -521.0000, 2 -> 6
b : 789.0000, 2 -> 1
c : -66.0000, 2 -> 4
d : -586.0000, 2 -> 1
a : -343.0000, 3 -> 4
b : 462.0000, 3 -> 3
c : 457.0000, 3 -> 7
d : -387.0000, 3 -> 7
a : -155.0000, 4 -> 2
b : 371.0000, 4 -> 2
c : -852.0000, 4 -> 7
d : -878.0000, 4 -> 1
a : -534.0000, 5 -> 6
b : -572.0000, 5 -> 7
c : 488.0000, 5 -> 7
d : 966.0000, 5 -> 1
a : 662.0000, 6 -> 6
b : 110.0000, 6 -> 4
c : -729.0000, 6 -> 3
d : 656.0000, 6 -> 6
a : -404.0000, 7 -> 2
b : -731.0000, 7 -> 4
c : -315.0000, 7 -> 3
d : -380.0000, 7 -> 6
c : 145.0000, 0 -> 4
c : 104.0000, 0 -> 6
a : 622.0000, 1 -> 2
c : -43.0000, 1 -> 4
a : -107.0000, 2 -> 1
a : -830.0000, 2 -> 4
c : 589.0000, 3 -> 0
c : -227.0000, 3 -> 6
c : 853.0000, 4 -> 3
c : 427.0000, 4 -> 4
a : -321.0000, 5 -> 5
c : 160.0000, 5 -> 6
d : 759.0000, 6 -> 3
d : 214.0000, 6 -> 5
a : -94.0000, 7 -> 4
d : -551.0000, 7 -> 4
