a : 785.0000, 0 -> 3
b : 38.0000, 0 -> 6
c : -55.0000, 0 -> 6
d : -237.0000, 0 -> 6
a : -819.0000, 1 -> 3
b : -454.0000, 1 -> 1
c : 72.0000, 1 -> 6
d : -973.0000, 1 -> 0
a : 940.0000, 2 -> 2
b : 147.0000, 2 -> 3
c : 625.0000, 2 -> 7
d : -706.0000, 2 -> 3
a : -635.0000, 3 -> 6
b : 249.0000, 3 -> 2
c : 445.0000, 3 -> 0
d : -890.0000, 3 -> 4
a : -420.0000, 4 -> 7
b : -557.0000, 4 -> 4
c : -722.0000, 4 -> 4
d : -862.0000, 4 -> 2
a : -86.0000, 5 -> 0
b : 628.0000, 5 -> 7
c : 166.0000, 5 -> 5
d : 556.0000, 5 -> 0
a : 57.0000, 6 -> 0
b : -151.0000, 6 -> 2
c : 737.0000, 6 -> 0
d : -406.0000, 6 -> 2
a : -173.0000, 7 -> 7
b : 860.0000, 7 -> 2
c : -583.0000, 7 -> 4
d : -755.0000, 7 -> 6
d : -758.0000, 0 -> 1
d : -354.0000, 0 -> 0
d : -572.0000, 1 -> 1
d : 583.0000, 1 -> 7
d : -605.0000, 2 -> 4
a : 102.0000, 2 -> 5
b : 617.0000, 3 -> 0
a : 256.0000, 3 -> 2
c : 677.0000, 4 -> 0
b : 828.0000, 4 -> 7
c : -410.0000, 5 -> 6
c : -583.0000, 5 -> 7
d : 943.0000, 6 -> 1
c : -770.0000, 6 -> 5
c : -639.0000, 7 -> 0
d : 162.0000, 7 -> 3
