a : -387.0000, 0 -> 4
b : 931.0000, 0 -> 7
a : 172.0000, 1 -> 7
b : 333.0000, 1 -> 6
a : 91.0000, 2 -> 7
b : -970.0000, 2 -> 2
a : -144.0000, 3 -> 0
b : 909.0000, 3 -> 4
a : -740.0000, 4 -> 1
b : 599.0000, 4 -> 2
a : -971.0000, 5 -> 5
b : -10.0000, 5 -> 2
a : -52.0000, 6 -> 4
b : -921.0000, 6 -> 6
a : -322.0000, 7 -> 3
b : -878.0000, 7 -> 5
a : -522.0000, 0 -> 7
b : 203.0000, 1 -> 2
a : 204.0000, 2 -> 2
b : 969.0000, 3 -> 3
a : -294.0000, 4 -> 2
b : 425.0000, 5 -> 7
a : -791.0000, 6 -> 6
b : 535.0000, 7 -> 1
