a : 920.0000, 0 -> 4
b : -859.0000, 0 -> 7
c : -113.0000, 0 -> 1
d : -556.0000, 0 -> 5
a : -14.0000, 1 -> 5
b : -875.0000, 1 -> 5
c : 706.0000, 1 -> 7
d : -840.0000, 1 -> 1
a : 446.0000, 2 -> 2
b : -981.0000, 2 -> 2
c : -946.0000, 2 -> 2
d : -861.0000, 2 -> 4
a : 281.0000, 3 -> 5
b : 111.0000, 3 -> 3
c : -214.0000, 3 -> 6
d : -213.0000, 3 -> 6
a : -46.0000, 4 -> 5
b : 527.0000, 4 -> 4
c : 311.0000, 4 -> 3
d : -355.0000, 4 -> 2
a : 327.0000, 5 -> 0
b : 191.0000, 5 -> 0
c : 269.0000, 5 -> 0
d : 522.0000, 5 -> 6
a : -562.0000, 6 -> 7
b : -963.0000, 6 -> 2
c : 959.0000, 6 -> 6
d : -504.0000, 6 -> 1
a : -610.0000, 7 -> 4
b : 724.0000, 7 -> 4
c : 224.0000, 7 -> 4
d : -679.0000, 7 -> 2
c : -385.0000, 0 -> 0
d : -954.0000, 0 -> 0
c : 553.0000, 1 -> 0
c : -337.0000, 1 -> 4
d : 448.0000, 2 -> 3
b : 974.0000, 2 -> 7
c : -945.0000, 3 -> 2
b : 256.0000, 3 -> 5
c : 701.0000, 4 -> 2
d : -789.0000, 4 -> 4
a : 154.0000, 5 -> 7
d : -279.0000, 5 -> 7
c : -469.0000, 6 -> 1
b : 665.0000, 6 -> 4
c : -904.0000, 7 -> 7
a : -717.0000, 7 -> 3
