a : 736.0000, 0 -> 7
b : -128.0000, 0 -> 6
a : 619.0000, 1 -> 4
b : 485.0000, 1 -> 5
a : -545.0000, 2 -> 3
b : 77.0000, 2 -> 7
a : -743.0000, 3 -> 7
b : 437.0000, 3 -> 7
a : 58.0000, 4 -> 5
b : -567.0000, 4 -> 5
a : -336.0000, 5 -> 4
b : -45.0000, 5 -> 1
a : -644.0000, 6 -> 6
b : -54.0000, 6 -> 0
a : -220.0000, 7 -> 5
b : -474.0000, 7 -> 2
a : 987.0000, 0 -> 4
a : -146.0000, 1 -> 1
a : 297.0000, 2 -> 4
a : 50.0000, 3 -> 5
b : 928.0000, 4 -> 3
a : -508.0000, 5 -> 6
b : 641.0000, 6 -> 1
a : 920.0000, 7 -> 6
