a : -962.0000, 0 -> 0
b : 135.0000, 0 -> 5
a : -649.0000, 1 -> 6
b : -652.0000, 1 -> 4
a : -523.0000, 2 -> 1
b : -726.0000, 2 -> 5
a : -877.0000, 3 -> 5
b : 883.0000, 3 -> 6
a : -409.0000, 4 -> 0
b : -59.0000, 4 -> 2
a : -525.0000, 5 -> 6
b : -475.0000, 5 -> 4
a : 422.0000, 6 -> 5
b : -361.0000, 6 -> 1
a : 743.0000, 7 -> 6
b : -24.0000, 7 -> 4
a : 683.0000, 0 -> 7
b : -320.0000, 1 -> 1
b : -381.0000, 2 -> 7
b : -866.0000, 3 -> 3
b : 571.0000, 4 -> 6
a : 316.0000, 5 -> 3
a : -139.0000, 6 -> 6
b : 44.0000, 7 -> 0
