a : 391.0000, 0 -> 1
b : 519.0000, 0 -> 3
c : -813.0000, 0 -> 2
d : 910.0000, 0 -> 1
a : -25.0000, 1 -> 3
b : -107.0000, 1 -> 0
c : -804.0000, 1 -> 0
d : -985.0000, 1 -> 0
a : 916.0000, 2 -> 2
b : -115.0000, 2 -> 1
c : 927.0000, 2 -> 1
d : -584.0000, 2 -> 2
a : 483.0000, 3 -> 0
b : 112.0000, 3 -> 1
c : -173.0000, 3 -> 2
d : -168.0000, 3 -> 2
a : 29.0000, 0 -> 0
c : 100.0000, 0 -> 1
c : 596.0000, 1 -> 2
b : -973.0000, 1 -> 1
d : -866.0000, 2 -> 1
a : -77.0000, 2 -> 0
d : 656.0000, 3 -> 3
c : -959.0000, 3 -> 3
