a : -63.0000, 0 -> 7
b : 733.0000, 0 -> 6
c : -280.0000, 0 -> 2
d : 873.0000, 0 -> 7
a : -642.0000, 1 -> 5
b : 166.0000, 1 -> 5
c : 287.0000, 1 -> 7
d : -738.0000, 1 -> 3
a : 898.0000, 2 -> 4
b : -772.0000, 2 -> 0
c : 538.0000, 2 -> 4
d : -409.0000, 2 -> 1
a : -81.0000, 3 -> 5
b : 672.0000, 3 -> 0
c : 493.0000, 3 -> 7
d : -965.0000, 3 -> 0
a : -85.0000, 4 -> 2
b : -156.0000, 4 -> 1
c : 490.0000, 4 -> 4
d : -319.0000, 4 -> 6
a : -237.0000, 5 -> 6
b : -790.0000, 5 -> 7
c : 337.0000, 5 -> 6
d : -991.0000, 5 -> 4
a : -284.0000, 6 -> 4
b : 606.0000, 6 -> 7
c : -257.0000, 6 -> 0
d : -45.0000, 6 -> 0
a : -625.0000, 7 -> 2
b : -289.0000, 7 -> 1
c : -556.0000, 7 -> 5
d : -611.0000, 7 -> 5
b : -519.0000, 0 -> 5
c : 333.0000, 0 -> 3
c : 421.0000, 1 -> 6
c : -44.0000, 1 -> 1
d : 767.0000, 2 -> 6
b : -427.0000, 2 -> 1
c : -607.0000, 3 -> 0
a : -922.0000, 3 -> 4
a : -161.0000, 4 -> 6
b : 584.0000, 4 -> 5
c : 80.0000, 5 -> 0
b : 506.0000, 5 -> 6
d : -327.0000, 6 -> 3
d : -93.0000, 6 -> 7
c : -787.0000, 7 -> 6
c : -610.0000, 7 -> 7
