a : 329.0000, 0 -> 2
b : 209.0000, 0 -> 4
c : -778.0000, 0 -> 3
d : -729.0000, 0 -> 0
a : -667.0000, 1 -> 0
b : 52.0000, 1 -> 5
c : 396.0000, 1 -> 7
d : -904.0000, 1 -> 2
a : -481.0000, 2 -> 4
b : 685.0000, 2 -> 0
c : 654.0000, 2 -> 5
d : 56.0000, 2 -> 7
a : -792.0000, 3 -> 0
b : -399.0000, 3 -> 6
c : 978.0000, 3 -> 1
d : 584.0000, 3 -> 4
a : 66.0000, 4 -> 0
b : 774.0000, 4 -> 6
c : -282.0000, 4 -> 5
d : 681.0000, 4 -> 7
a : 272.0000, 5 -> 6
b : 94.0000, 5 -> 3
c : -222.0000, 5 -> 1
d : 219.0000, 5 -> 7
a : -985.0000, 6 -> 4
b : 917.0000, 6 -> 3
c : 693.0000, 6 -> 4
d : 456.0000, 6 -> 7
a : -699.0000, 7 -> 0
b : 838.0000, 7 -> 7
c : -949.0000, 7 -> 5
d : -25.0000, 7 -> 6
b : 77.0000, 0 -> 2
b : 856.0000, 0 -> 0
a : 814.0000, 1 -> 3
d : -236.0000, 1 -> 5
a : 203.0000, 2 -> 0
d : 68.0000, 2 -> 3
d : -431.0000, 3 -> 3
b : -950.0000, 3 -> 7
c : 535.0000, 4 -> 6
d : 460.0000, 4 -> 2
c : -687.0000, 5 -> 4
d : 788.0000, 5 -> 0
d : 708.0000, 6 -> 5
b : -691.0000, 6 -> 0
b : 676.0000, 7 -> 3
b : -242.0000, 7 -> 0
