a : 41.0000, 0 -> 0
b : -183.0000, 0 -> 2
c : -77.0000, 0 -> 7
d : -721.0000, 0 -> 0
a : -534.0000, 1 -> 5
b : 393.0000, 1 -> 1
c : 955.0000, 1 -> 2
d : 19.0000, 1 -> 5
a : -454.0000, 2 -> 6
b : 539.0000, 2 -> 5
c : 652.0000, 2 -> 6
d : -115.0000, 2 -> 6
a : -279.0000, 3 -> 5
b : 894.0000, 3 -> 5
c : -617.0000, 3 -> 4
d : 581.0000, 3 -> 0
a : 782.0000, 4 -> 1
b : -541.0000, 4 -> 1
c : -656.0000, 4 -> 0
d : 952.0000, 4 -> 1
a : 310.0000, 5 -> 1
b : -274.0000, 5 -> 6
c : 863.0000, 5 -> 5
d : -36.0000, 5 -> 3
a : 740.0000, 6 -> 3
b : 571.0000, 6 -> 2
c : 624.0000, 6 -> 7
d : -180.0000, 6 -> 6
a : 691.0000, 7 -> 1
b : -755.0000, 7 -> 7
c : -736.0000, 7 -> 3
d : 748.0000, 7 -> 7
a : -597.0000, 0 -> 1
a : 46.0000, 0 -> 5
a : -323.0000, 1 -> 1
c : -740.0000, 1 -> 6
d : 500.0000, 2 -> 4
c : 144.0000, 2 -> 0
d : 701.0000, 3 -> 3
d : 866.0000, 3 -> 5
b : -412.0000, 4 -> 4
b : -455.0000, 4 -> 3
d : 607.0000, 5 -> 0
b : 615.0000, 5 -> 4
d : 810.0000, 6 -> 0
a : -323.0000, 6 -> 7
c : -206.0000, 7 -> 4
b : -100.0000, 7 -> 2
