a : -842.0000, 0 -> 5
b : 487.0000, 0 -> 7
c : -740.0000, 0 -> 0
d : -133.0000, 0 -> 3
a : 768.0000, 1 -> 6
b : 77.0000, 1 -> 7
c : -355.0000, 1 -> 4
d : -959.0000, 1 -> 5
a : -469.0000, 2 -> 3
b : -971.0000, 2 -> 6
c : 920.0000, 2 -> 2
d : -423.0000, 2 -> 7
a : -19.0000, 3 -> 0
b : 701.0000, 3 -> 4
c : -199.0000, 3 -> 6
d : -548.0000, 3 -> 4
a : -832.0000, 4 -> 2
b : 800.0000, 4 -> 4
c : 446.0000, 4 -> 3
d : -776.0000, 4 -> 0
a : -596.0000, 5 -> 2
b : 300.0000, 5 -> 1
c : -148.0000, 5 -> 2
d : -464.0000, 5 -> 6
a : -681.0000, 6 -> 1
b : -307.0000, 6 -> 2
c : -444.0000, 6 -> 2
d : -822.0000, 6 -> 7
a : -806.0000, 7 -> 0
b : 579.0000, 7 -> 0
c : 14.0000, 7 -> 2
d : 359.0000, 7 -> 4
b : -721.0000, 0 -> 0
d : -302.0000, 0 -> 6
b : 682.0000, 1 -> 5
d : -628.0000, 1 -> 4
a : 217.0000, 2 -> 4
d : -767.0000, 2 -> 5
d : -667.0000, 3 -> 5
a : -813.0000, 3 -> 3
b : -548.0000, 4 -> 3
b : -694.0000, 4 -> 1
c : -326.0000, 5 -> 6
a : 427.0000, 5 -> 3
a : -914.0000, 6 -> 2
c : 800.0000, 6 -> 0
a : -427.0000, 7 -> 4
b : -384.0000, 7 -> 4
