a : 315.0000, 0 -> 2
b : -960.0000, 0 -> 1
c : -582.0000, 0 -> 3
d : 278.0000, 0 -> 0
a : 206.0000, 1 -> 3
b : -221.0000, 1 -> 0
c : -285.0000, 1 -> 2
d : 913.0000, 1 -> 2
a : 648.0000, 2 -> 2
b : 778.0000, 2 -> 0
c : 863.0000, 2 -> 3
d : 596.0000, 2 -> 3
a : -141.0000, 3 -> 1
b : 243.0000, 3 -> 0
c : -841.0000, 3 -> 2
d : 746.0000, 3 -> 2
c : -186.0000, 0 -> 1
c : 22.0000, 0 -> 0
a : 868.0000, 1 -> 1
a : -523.0000, 1 -> 0
a : -718.0000, 2 -> 1
c : 587.0000, 2 -> 1
a : 932.0000, 3 -> 2
c : -547.0000, 3 -> 0
