a : -678.0000, 0 -> 3
b : 162.0000, 0 -> 1
c : -909.0000, 0 -> 3
d : 130.0000, 0 -> 0
a : -858.0000, 1 -> 0
b : 29.0000, 1 -> 1
c : -812.0000, 1 -> 1
d : -220.0000, 1 -> 2
a : 653.0000, 2 -> 1
b : -673.0000, 2 -> 3
c : 375.0000, 2 -> 3
d : -153.0000, 2 -> 0
a : -74.0000, 3 -> 0
b : 989.0000, 3 -> 1
c : 752.0000, 3 -> 1
d : 871.0000, 3 -> 0
d : -85.0000, 0 -> 1
d : 252.0000, 0 -> 2
d : -999.0000, 1 -> 1
b : -54.0000, 1 -> 0
a : 29.0000, 2 -> 0
c : 785.0000, 2 -> 0
b : 804.0000, 3 -> 2
a : -991.0000, 3 -> 2
