a : 183.0000, 0 -> 0
b : -607.0000, 0 -> 6
c : -771.0000, 0 -> 6
d : -83.0000, 0 -> 4
a : 752.0000, 1 -> 3
b : 363.0000, 1 -> 1
c : 176.0000, 1 -> 0
d : -773.0000, 1 -> 5
a : 381.0000, 2 -> 0
b : -594.0000, 2 -> 4
c : -807.0000, 2 -> 0
d : -264.0000, 2 -> 7
a : 943.0000, 3 -> 2
b : 448.0000, 3 -> 2
c : 398.0000, 3 -> 1
d : 979.0000, 3 -> 1
a : 419.0000, 4 -> 7
b : 80.0000, 4 -> 2
c : -328.0000, 4 -> 2
d : -381.0000, 4 -> 7
a : 11.0000, 5 -> 4
b : -185.0000, 5 -> 2
c : -950.0000, 5 -> 3
d : -904.0000, 5 -> 3
a : 46.0000, 6 -> 3
b : 337.0000, 6 -> 3
c : 185.0000, 6 -> 0
d : -22.0000, 6 -> 0
a : -490.0000, 7 -> 6
b : 38.0000, 7 -> 6
c : 908.0000, 7 -> 7
d : -567.0000, 7 -> 3
d : 851.0000, 0 -> 6
b : 764.0000, 0 -> 1
b : 397.0000, 1 -> 6
d : -821.0000, 1 -> 4
b : 939.0000, 2 -> 1
d : 931.0000, 2 -> 5
d : -312.0000, 3 -> 3
a : 128.0000, 3 -> 5
a : 563.0000, 4 -> 4
b : -282.0000, 4 -> 5
c : 882.0000, 5 -> 6
c : 571.0000, 5 -> 4
c : -721.0000, 6 -> 1
d : 131.0000, 6 -> 7
a : 516.0000, 7 -> 4
b : -96.0000, 7 -> 4
