a : 592.0000, 0 -> 1
b : 538.0000, 0 -> 3
c : 623.0000, 0 -> 6
d : -158.0000, 0 -> 6
a : -781.0000, 1 -> 3
b : -266.0000, 1 -> 7
c : 798.0000, 1 -> 3
d : 420.0000, 1 -> 1
a : 165.0000, 2 -> 3
b : -342.0000, 2 -> 5
c : -729.0000, 2 -> 3
d : -966.0000, 2 -> 2
a : 933.0000, 3 -> 3
b : -838.0000, 3 -> 3
c : -717.0000, 3 -> 0
d : 178.0000, 3 -> 1
a : 396.0000, 4 -> 3
b : -49.0000, 4 -> 2
c : 731.0000, 4 -> 1
d : -370.0000, 4 -> 3
a : -30.0000, 5 -> 0
b : 278.0000, 5 -> 0
c : 691.0000, 5 -> 6
d : -414.0000, 5 -> 4
a : 511.0000, 6 -> 1
b : -7.0000, 6 -> 5
c : 704.0000, 6 -> 2
d : -771.0000, 6 -> 0
a : 73.0000, 7 -> 0
b : -542.0000, 7 -> 5
c : -104.0000, 7 -> 6
d : 786.0000, 7 -> 6
c : -656.0000, 0 -> 4
c : 260.0000, 0 -> 2
c : 98.0000, 1 -> 6
c : 78.0000, 1 -> 4
b : -349.0000, 2 -> 4
b : -101.0000, 2 -> 3
a : 358.0000, 3 -> 6
a : -598.0000, 3 -> 2
b : -552.0000, 4 -> 4
b : 223.0000, 4 -> 1
b : 163.0000, 5 -> 4
b : 918.0000, 5 -> 3
d : 720.0000, 6 -> 1
c : 654.0000, 6 -> 0
d : -376.0000, 7 -> 5
b : -605.0000, 7 -> 3
