a : 779.0000, 0 -> 1
b : -796.0000, 0 -> 7
c : -944.0000, 0 -> 0
d : 301.0000, 0 -> 4
a : -935.0000, 1 -> 5
b : -628.0000, 1 -> 4
c : -68.0000, 1 -> 7
d : 910.0000, 1 -> 1
a : -238.0000, 2 -> 3
b : 848.0000, 2 -> 6
c : -539.0000, 2 -> 5
d : -325.0000, 2 -> 3
a : 257.0000, 3 -> 0
b : -827.0000, 3 -> 4
c : -492.0000, 3 -> 6
d : 349.0000, 3 -> 7
a : 864.0000, 4 -> 4
b : -168.0000, 4 -> 5
c : 910.0000, 4 -> 0
d : -291.0000, 4 -> 5
a : -807.0000, 5 -> 5
b : -845.0000, 5 -> 3
c : -540.0000, 5 -> 1
d : 80.0000, 5 -> 1
a : 424.0000, 6 -> 7
b : 567.0000, 6 -> 1
c : 676.0000, 6 -> 0
d : -697.0000, 6 -> 1
a : -713.0000, 7 -> 7
b : 665.0000, 7 -> 2
c : -834.0000, 7 -> 1
d : 508.0000, 7 -> 6
b : 532.0000, 0 -> 3
a : 628.0000, 0 -> 7
a : -615.0000, 1 -> 0
a : -70.0000, 1 -> 6
d : 179.0000, 2 -> 1
d : 599.0000, 2 -> 7
a : -944.0000, 3 -> 1
d : -678.0000, 3 -> 6
c : -283.0000, 4 -> 5
b : 902.0000, 4 -> 3
b : -751.0000, 5 -> 2
b : -735.0000, 5 -> 5
c : -851.0000, 6 -> 7
c : -461.0000, 6 -> 5
d : 219.0000, 7 -> 4
b : -201.0000, 7 -> 5
