a : 704.0000, 0 -> 7
b : 375.0000, 0 -> 5
a : -36.0000, 1 -> 0
b : 522.0000, 1 -> 4
a : -845.0000, 2 -> 3
b : 149.0000, 2 -> 3
a : 933.0000, 3 -> 6
b : -37.0000, 3 -> 5
a : 901.0000, 4 -> 6
b : 309.0000, 4 -> 6
a : 512.0000, 5 -> 1
b : -717.0000, 5 -> 1
a : -589.0000, 6 -> 2
b : 492.0000, 6 -> 3
a : 254.0000, 7 -> 1
b : -936.0000, 7 -> 4
b : 701.0000, 0 -> 2
b : 115.0000, 1 -> 1
b : 567.0000, 2 -> 7
a : -87.0000, 3 -> 4
b : -776.0000, 4 -> 0
b : 94.0000, 5 -> 2
a : 474.0000, 6 -> 6
b : -708.0000, 7 -> 1
