a : 555.0000, 0 -> 3
b : -287.0000, 0 -> 2
c : 141.0000, 0 -> 1
d : 510.0000, 0 -> 3
a : -138.0000, 1 -> 0
b : 754.0000, 1 -> 1
c : -533.0000, 1 -> 3
d : -900.0000, 1 -> 2
a : -811.0000, 2 -> 0
b : 359.0000, 2 -> 0
c : 781.0000, 2 -> 0
d : 658.0000, 2 -> 2
a : -122.0000, 3 -> 1
b : 838.0000, 3 -> 3
c : 827.0000, 3 -> 3
d : -980.0000, 3 -> 1
b : 625.0000, 0 -> 0
d : 623.0000, 0 -> 1
a : 915.0000, 1 -> 3
b : -428.0000, 1 -> 0
d : 766.0000, 2 -> 1
c : -130.0000, 2 -> 2
d : 374.0000, 3 -> 3
a : -133.0000, 3 -> 3
