a : -1.0000, 0 -> 3
b : -666.0000, 0 -> 0
c : -104.0000, 0 -> 2
d : 892.0000, 0 -> 0
a : -801.0000, 1 -> 1
b : 570.0000, 1 -> 0
c : -290.0000, 1 -> 3
d : -882.0000, 1 -> 0
a : -90.0000, 2 -> 3
b : -806.0000, 2 -> 1
c : 839.0000, 2 -> 1
d : -602.0000, 2 -> 0
a : -499.0000, 3 -> 1
b : 730.0000, 3 -> 0
c : -484.0000, 3 -> 3
d : -635.0000, 3 -> 0
a : 420.0000, 0 -> 2
b : -393.0000, 0 -> 2
d : -520.0000, 1 -> 1
b : -897.0000, 1 -> 2
a : -865.0000, 2 -> 0
d : 925.0000, 2 -> 2
c : 266.0000, 3 -> 2
b : 174.0000, 3 -> 1
