a : -761.0000, 0 -> 2
b : 304.0000, 0 -> 1
c : 208.0000, 0 -> 3
d : 121.0000, 0 -> 0
a : 739.0000, 1 -> 0
b : -339.0000, 1 -> 2
c : -458.0000, 1 -> 2
d : 580.0000, 1 -> 1
a : 688.0000, 2 -> 1
b : -431.0000, 2 -> 3
c : 497.0000, 2 -> 1
d : 961.0000, 2 -> 3
a : -195.0000, 3 -> 0
b : -77.0000, 3 -> 0
c : -279.0000, 3 -> 2
d : 49.0000, 3 -> 1
c : 53.0000, 0 -> 0
a : 564.0000, 0 -> 3
b : -405.0000, 1 -> 3
a : -281.0000, 1 -> 1
a : -857.0000, 2 -> 3
b : 588.0000, 2 -> 0
b : -611.0000, 3 -> 3
d : -362.0000, 3 -> 2
