a : -841.0000, 0 -> 0
b : 512.0000, 0 -> 0
c : 633.0000, 0 -> 0
d : -440.0000, 0 -> 1
a : 827.0000, 1 -> 3
b : 974.0000, 1 -> 3
c : 561.0000, 1 -> 3
d : -339.0000, 1 -> 3
a : -737.0000, 2 -> 3
b : 171.0000, 2 -> 0
c : -697.0000, 2 -> 2
d : -104.0000, 2 -> 2
a : 359.0000, 3 -> 0
b : -921.0000, 3 -> 0
c : -305.0000, 3 -> 3
d : -662.0000, 3 -> 0
d : 551.0000, 0 -> 3
d : 513.0000, 0 -> 0
c : 970.0000, 1 -> 1
d : -386.0000, 1 -> 1
c : -230.0000, 2 -> 3
b : 490.0000, 2 -> 1
b : 787.0000, 3 -> 3
c : 727.0000, 3 -> 0
d : -158.0000, 0 -> 2
