a : -343.0000, 0 -> 4
b : -472.0000, 0 -> 4
c : -381.0000, 0 -> 1
d : -592.0000, 0 -> 1
a : 987.0000, 1 -> 3
b : 338.0000, 1 -> 7
c : 434.0000, 1 -> 6
d : 615.0000, 1 -> 4
a : -800.0000, 2 -> 3
b : 104.0000, 2 -> 1
c : -172.0000, 2 -> 4
d : 243.0000, 2 -> 5
a : 619.0000, 3 -> 4
b : -180.0000, 3 -> 2
c : -824.0000, 3 -> 2
d : 794.0000, 3 -> 5
a : -690.0000, 4 -> 1
b : -249.0000, 4 -> 4
c : 395.0000, 4 -> 7
d : -213.0000, 4 -> 1
a : -264.0000, 5 -> 6
b : -473.0000, 5 -> 2
c : 470.0000, 5 -> 1
d : -497.0000, 5 -> 2
a : -764.0000, 6 -> 1
b : 478.0000, 6 -> 1
c : -678.0000, 6 -> 0
d : 643.0000, 6 -> 4
a : -464.0000, 7 -> 2
b : -834.0000, 7 -> 7
c : -855.0000, 7 -> 0
d : -885.0000, 7 -> 1
a : -922.0000, 0 -> 1
d : -246.0000, 0 -> 3
d : 624.0000, 1 -> 6
d : -423.0000, 1 -> 0
c : -444.0000, 2 -> 1
b : -710.0000, 2 -> 4
c : -28.0000, 3 -> 5
b : -864.0000, 3 -> 7
c : -461.0000, 4 -> 2
a : -603.0000, 4 -> 3
c : 493.0000, 5 -> 0
b : -297.0000, 5 -> 1
d : 484.0000, 6 -> 0
b : -377.0000, 6 -> 5
d : -815.0000, 7 -> 2
b : -612.0000, 7 -> 1
