a : 420.0000, 0 -> 0
b : -954.0000, 0 -> 3
c : 358.0000, 0 -> 2
d : -278.0000, 0 -> 1
a : -922.0000, 1 -> 3
b : -194.0000, 1 -> 2
c : -780.0000, 1 -> 0
d : 112.0000, 1 -> 0
a : 936.0000, 2 -> 3
b : 70.0000, 2 -> 0
c : 600.0000, 2 -> 1
d : 722.0000, 2 -> 1
a : 437.0000, 3 -> 1
b : -290.0000, 3 -> 3
c : -841.0000, 3 -> 1
d : -318.0000, 3 -> 1
c : -630.0000, 0 -> 1
b : 443.0000, 0 -> 1
b : 347.0000, 1 -> 0
d : -55.0000, 1 -> 2
a : 908.0000, 2 -> 1
b : 417.0000, 2 -> 3
b : -296.0000, 3 -> 1
b : 843.0000, 3 -> 2
