a : 241.0000, 0 -> 3
b : -248.0000, 0 -> 2
a : -390.0000, 1 -> 1
b : 190.0000, 1 -> 5
a : -672.0000, 2 -> 0
b : -852.0000, 2 -> 7
a : 33.0000, 3 -> 0
b : -566.0000, 3 -> 7
a : -272.0000, 4 -> 2
b : 870.0000, 4 -> 2
a : -200.0000, 5 -> 4
b : 954.0000, 5 -> 6
a : -890.0000, 6 -> 0
b : -457.0000, 6 -> 5
a : 224.0000, 7 -> 4
b : -476.0000, 7 -> 1
b : 118.0000, 0 -> 1
b : 241.0000, 1 -> 1
b : 88.0000, 2 -> 3
b : -572.0000, 3 -> 0
a : -500.0000, 4 -> 6
b : 905.0000, 5 -> 4
b : 618.0000, 6 -> 4
a : 247.0000, 7 -> 1
