a : -431.0000, 0 -> 3
b : -806.0000, 0 -> 7
a : 174.0000, 1 -> 2
b : 150.0000, 1 -> 6
a : -858.0000, 2 -> 6
b : -295.0000, 2 -> 1
a : -652.0000, 3 -> 0
b : 807.0000, 3 -> 2
a : 190.0000, 4 -> 7
b : -88.0000, 4 -> 1
a : -724.0000, 5 -> 6
b : 612.0000, 5 -> 3
a : 951.0000, 6 -> 1
b : -87.0000, 6 -> 2
a : 877.0000, 7 -> 7
b : -37.0000, 7 -> 4
a : 16.0000, 0 -> 0
a : 866.0000, 1 -> 3
a : -793.0000, 2 -> 5
a : -697.0000, 3 -> 2
b : 799.0000, 4 -> 2
a : -714.0000, 5 -> 7
b : 658.0000, 6 -> 5
b : -504.0000, 7 -> 6
