a : -315.0000, 0 -> 3
b : 565.0000, 0 -> 3
c : 8.0000, 0 -> 2
d : 276.0000, 0 -> 0
a : 152.0000, 1 -> 0
b : -270.0000, 1 -> 2
c : 417.0000, 1 -> 2
d : 291.0000, 1 -> 3
a : -634.0000, 2 -> 3
b : 259.0000, 2 -> 1
c : -539.0000, 2 -> 3
d : 230.0000, 2 -> 1
a : -30.0000, 3 -> 3
b : -294.0000, 3 -> 3
c : -250.0000, 3 -> 0
d : -545.0000, 3 -> 1
a : 354.0000, 0 -> 0
d : 845.0000, 0 -> 1
b : -180.0000, 1 -> 1
b : 15.0000, 1 -> 0
a : 407.0000, 2 -> 2
b : 800.0000, 2 -> 2
d : -542.0000, 3 -> 3
b : 506.0000, 3 -> 1
