a : -215.0000, 0 -> 2
b : -759.0000, 0 -> 2
a : -708.0000, 1 -> 7
b : -231.0000, 1 -> 6
a : 442.0000, 2 -> 4
b : 862.0000, 2 -> 5
a : -492.0000, 3 -> 7
b : 203.0000, 3 -> 0
a : 431.0000, 4 -> 7
b : 238.0000, 4 -> 1
a : 113.0000, 5 -> 2
b : 912.0000, 5 -> 1
a : 930.0000, 6 -> 0
b : -94.0000, 6 -> 4
a : -857.0000, 7 -> 2
b : -37.0000, 7 -> 2
a : 423.0000, 0 -> 6
b : -115.0000, 1 -> 4
a : -325.0000, 2 -> 3
a : -833.0000, 3 -> 1
a : -912.0000, 4 -> 5
a : 802.0000, 5 -> 1
b : 858.0000, 6 -> 2
a : 989.0000, 7 -> 7
