a : 819.0000, 0 -> 1
b : 665.0000, 0 -> 1
c : -458.0000, 0 -> 0
d : -418.0000, 0 -> 3
a : -274.0000, 1 -> 2
b : -340.0000, 1 -> 2
c : -533.0000, 1 -> 2
d : -183.0000, 1 -> 4
a : -645.0000, 2 -> 5
b : -613.0000, 2 -> 0
c : 280.0000, 2 -> 1
d : -715.0000, 2 -> 1
a : -420.0000, 3 -> 5
b : 54.0000, 3 -> 1
c : 377.0000, 3 -> 5
d : -296.0000, 3 -> 0
a : -57.0000, 4 -> 6
b : 221.0000, 4 -> 1
c : -148.0000, 4 -> 7
d : -61.0000, 4 -> 7
a : 682.0000, 5 -> 4
b : 134.0000, 5 -> 0
c : 487.0000, 5 -> 7
d : -704.0000, 5 -> 2
a : 817.0000, 6 -> 7
b : 113.0000, 6 -> 4
c : 239.0000, 6 -> 3
d : 167.0000, 6 -> 5
a : -140.0000, 7 -> 7
b : 134.0000, 7 -> 0
c : -667.0000, 7 -> 1
d : -31.0000, 7 -> 5
c : 660.0000, 0 -> 6
b : 207.0000, 0 -> 7
c : 485.0000, 1 -> 0
a : -126.0000, 1 -> 6
d : -488.0000, 2 -> 4
c : 373.0000, 2 -> 5
a : 153.0000, 3 -> 2
d : 60.0000, 3 -> 2
b : 78.0000, 4 -> 2
a : 56.0000, 4 -> 2
b : -228.0000, 5 -> 7
a : -690.0000, 5 -> 6
b : -803.0000, 6 -> 1
a : 602.0000, 6 -> 5
b : -340.0000, 7 -> 5
b : 761.0000, 7 -> 2
