a : 849.0000, 0 -> 2
b : 883.0000, 0 -> 1
a : -353.0000, 1 -> 0
b : 699.0000, 1 -> 3
a : -834.0000, 2 -> 0
b : -533.0000, 2 -> 5
a : -57.0000, 3 -> 0
b : -830.0000, 3 -> 1
a : 996.0000, 4 -> 5
b : 339.0000, 4 -> 5
a : -180.0000, 5 -> 6
b : -124.0000, 5 -> 3
a : -520.0000, 6 -> 7
b : -720.0000, 6 -> 3
a : -862.0000, 7 -> 1
b : -665.0000, 7 -> 5
a : -111.0000, 0 -> 0
a : -851.0000, 1 -> 1
b : -621.0000, 2 -> 2
a : 760.0000, 3 -> 5
b : 25.0000, 4 -> 0
b : -789.0000, 5 -> 0
b : -649.0000, 6 -> 1
b : 243.0000, 7 -> 6
a : -423.0000, 3 -> 4
