a : 979.0000, 0 -> 2
b : 416.0000, 0 -> 0
c : 364.0000, 0 -> 2
d : 895.0000, 0 -> 2
a : 39.0000, 1 -> 3
b : -303.0000, 1 -> 2
c : 24.0000, 1 -> 3
d : 157.0000, 1 -> 2
a : 315.0000, 2 -> 0
b : 18.0000, 2 -> 1
c : -219.0000, 2 -> 1
d : -457.0000, 2 -> 0
a : 524.0000, 3 -> 1
b : 930.0000, 3 -> 1
c : -659.0000, 3 -> 2
d : 828.0000, 3 -> 2
b : 894.0000, 0 -> 2
c : -823.0000, 0 -> 3
d : 359.0000, 1 -> 0
c : 446.0000, 1 -> 0
d : -346.0000, 2 -> 3
a : 474.0000, 2 -> 2
d : -544.0000, 3 -> 3
b : -753.0000, 3 -> 3
