a : -894.0000, 0 -> 7
b : -627.0000, 0 -> 6
c : -431.0000, 0 -> 1
d : -891.0000, 0 -> 2
a : 821.0000, 1 -> 3
b : -394.0000, 1 -> 1
c : -312.0000, 1 -> 6
d : -19.0000, 1 -> 1
a : -431.0000, 2 -> 7
b : -688.0000, 2 -> 7
c : 943.0000, 2 -> 7
d : 523.0000, 2 -> 5
a : -889.0000, 3 -> 1
b : 918.0000, 3 -> 3
c : 55.0000, 3 -> 5
d : 184.0000, 3 -> 0
a : -215.0000, 4 -> 5
b : -168.0000, 4 -> 6
c : 258.0000, 4 -> 3
d : -598.0000, 4 -> 1
a : -336.0000, 5 -> 4
b : 974.0000, 5 -> 2
c : 868.0000, 5 -> 7
d : 904.0000, 5 -> 4
a : -905.0000, 6 -> 3
b : 794.0000, 6 -> 4
c : 129.0000, 6 -> 1
d : 914.0000, 6 -> 5
a : -669.0000, 7 -> 3
b : -229.0000, 7 -> 6
c : -213.0000, 7 -> 7
d : 752.0000, 7 -> 3
a : -994.0000, 0 -> 3
a : 633.0000, 0 -> 2
c : 130.0000, 1 -> 3
a : -925.0000, 1 -> 5
a : -250.0000, 2 -> 5
b : -947.0000, 2 -> 0
d : -660.0000, 3 -> 2
d : -711.0000, 3 -> 6
b : 377.0000, 4 -> 7
d : 861.0000, 4 -> 0
d : -311.0000, 5 -> 6
b : -742.0000, 5 -> 3
a : 192.0000, 6 -> 2
b : -259.0000, 6 -> 3
c : -454.0000, 7 -> 4
c : -631.0000, 7 -> 3
