a : 283.0000, 0 -> 6
b : 434.0000, 0 -> 5
a : 461.0000, 1 -> 5
b : -307.0000, 1 -> 2
a : 524.0000, 2 -> 7
b : -435.0000, 2 -> 6
a : -619.0000, 3 -> 1
b : 276.0000, 3 -> 3
a : 18.0000, 4 -> 7
b : 696.0000, 4 -> 7
a : -823.0000, 5 -> 5
b : 423.0000, 5 -> 4
a : 762.0000, 6 -> 0
b : -329.0000, 6 -> 2
a : -84.0000, 7 -> 2
b : 574.0000, 7 -> 3
a : -484.0000, 0 -> 7
b : 101.0000, 1 -> 3
b : -716.0000, 2 -> 7
a : 175.0000, 3 -> 3
b : -685.0000, 4 -> 6
b : 219.0000, 5 -> 2
a : -701.0000, 6 -> 4
a : -274.0000, 7 -> 0
