a : 710.0000, 0 -> 7
b : 490.0000, 0 -> 5
a : 755.0000, 1 -> 6
b : -696.0000, 1 -> 2
a : 477.0000, 2 -> 5
b : -902.0000, 2 -> 5
a : -568.0000, 3 -> 5
b : 748.0000, 3 -> 0
a : -249.0000, 4 -> 3
b : 755.0000, 4 -> 5
a : -509.0000, 5 -> 7
b : 211.0000, 5 -> 7
a : 428.0000, 6 -> 3
b : -529.0000, 6 -> 0
a : -743.0000, 7 -> 1
b : -601.0000, 7 -> 3
b : 145.0000, 0 -> 7
b : 42.0000, 1 -> 3
a : -117.0000, 2 -> 6
b : -28.0000, 3 -> 7
b : -793.0000, 4 -> 4
a : 538.0000, 5 -> 2
a : 686.0000, 6 -> 0
a : -926.0000, 7 -> 4
