a : 648.0000, 0 -> 4
b : -939.0000, 0 -> 2
a : 768.0000, 1 -> 6
b : -639.0000, 1 -> 6
a : 170.0000, 2 -> 1
b : -124.0000, 2 -> 3
a : 591.0000, 3 -> 0
b : -724.0000, 3 -> 4
a : -976.0000, 4 -> 6
b : 965.0000, 4 -> 4
a : 496.0000, 5 -> 7
b : 464.0000, 5 -> 0
a : 654.0000, 6 -> 5
b : 274.0000, 6 -> 6
a : 182.0000, 7 -> 2
b : -163.0000, 7 -> 5
b : -188.0000, 0 -> 1
a : 405.0000, 1 -> 1
b : 18.0000, 2 -> 5
b : -583.0000, 3 -> 7
b : 67.0000, 4 -> 2
b : 914.0000, 5 -> 1
b : 830.0000, 6 -> 3
b : -436.0000, 7 -> 2
