a : 115.0000, 0 -> 4
b : -586.0000, 0 -> 2
a : 197.0000, 1 -> 7
b : 197.0000, 1 -> 1
a : -411.0000, 2 -> 7
b : 563.0000, 2 -> 6
a : -533.0000, 3 -> 0
b : 32.0000, 3 -> 0
a : -654.0000, 4 -> 0
b : 143.0000, 4 -> 0
a : 978.0000, 5 -> 1
b : -257.0000, 5 -> 1
a : 384.0000, 6 -> 3
b : 307.0000, 6 -> 5
a : -946.0000, 7 -> 2
b : 381.0000, 7 -> 7
a : -230.0000, 0 -> 6
b : -941.0000, 1 -> 7
b : -466.0000, 2 -> 5
a : -652.0000, 3 -> 5
b : -100.0000, 4 -> 2
b : 182.0000, 5 -> 5
a : 131.0000, 6 -> 0
b : 988.0000, 7 -> 5
