a : 117.0000, 0 -> 3
b : 447.0000, 0 -> 1
a : 764.0000, 1 -> 1
b : -440.0000, 1 -> 2
a : 478.0000, 2 -> 4
b : 347.0000, 2 -> 2
a : -716.0000, 3 -> 6
b : 266.0000, 3 -> 1
a : 657.0000, 4 -> 0
b : -477.0000, 4 -> 0
a : 820.0000, 5 -> 0
b : 737.0000, 5 -> 3
a : 599.0000, 6 -> 1
b : 24.0000, 6 -> 0
a : -191.0000, 7 -> 1
b : -244.0000, 7 -> 5
a : 282.0000, 0 -> 0
a : -455.0000, 1 -> 2
a : 712.0000, 2 -> 7
a : 823.0000, 3 -> 4
a : -25.0000, 4 -> 6
a : -241.0000, 5 -> 6
a : 36.0000, 6 -> 4
b : 40.0000, 7 -> 2
