a : -737.0000, 0 -> 3
b : -545.0000, 0 -> 2
c : 532.0000, 0 -> 2
d : -870.0000, 0 -> 0
a : -634.0000, 1 -> 0
b : 572.0000, 1 -> 3
c : 286.0000, 1 -> 1
d : -168.0000, 1 -> 2
a : 326.0000, 2 -> 2
b : -272.0000, 2 -> 3
c : 110.0000, 2 -> 2
d : -390.0000, 2 -> 0
a : 854.0000, 3 -> 2
b : 776.0000, 3 -> 1
c : 34.0000, 3 -> 1
d : 67.0000, 3 -> 3
a : 693.0000, 0 -> 0
b : 866.0000, 0 -> 3
b : -308.0000, 1 -> 2
c : 10.0000, 1 -> 3
b : -339.0000, 2 -> 1
d : 543.0000, 2 -> 2
b : 891.0000, 3 -> 3
a : 773.0000, 3 -> 0
