a : -537.0000, 0 -> 0
b : 700.0000, 0 -> 1
c : -226.0000, 0 -> 0
d : -63.0000, 0 -> 1
a : -742.0000, 1 -> 0
b : 320.0000, 1 -> 1
c : 841.0000, 1 -> 0
d : -144.0000, 1 -> 1
a : -495.0000, 2 -> 1
b : 994.0000, 2 -> 2
c : -352.0000, 2 -> 1
d : 836.0000, 2 -> 3
a : 672.0000, 3 -> 3
b : -830.0000, 3 -> 0
c : 582.0000, 3 -> 2
d : -867.0000, 3 -> 1
a : 184.0000, 0 -> 1
a : 995.0000, 0 -> 2
d : 484.0000, 1 -> 2
b : -806.0000, 1 -> 3
a : 581.0000, 2 -> 0
c : -684.0000, 2 -> 3
d : 745.0000, 3 -> 2
c : 267.0000, 3 -> 1
